Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
e88c3fc7-8325-34b7-a979-de4a7061fbb5,e17129cf-39c8-309f-8c56-6a8283a76690,Sammy219 Lebsack687,M,GENERAL PRACTICE,,Glasgow,UnitedKingdom,G53 7,55.8302081,-4.3628852,45
32847e38-47b4-39f5-b642-23dab1449fa3,b303b03d-cdfe-359d-b0a9-61d8681d0b1c,Jay242 Mohr916,M,GENERAL PRACTICE,,Slough,UnitedKingdom,SL1 2,51.5191141,-0.5994793,43
90511e3d-384f-3d32-af55-ca5e0ecf8187,bef50977-3f3c-353e-a7d8-78d92a69431e,Jacquelyn628 Brown30,F,GENERAL PRACTICE,,Dalbeattie,UnitedKingdom,DG5 4,54.9284925,-3.8281005,4
fa69dcbb-dfea-37bf-910b-5a4d5f2fcba3,00180b40-ed69-35ae-8f55-0372912c68e6,Jeri234 Skiles927,F,GENERAL PRACTICE,,Rochester,UnitedKingdom,ME1 1,51.3814131,0.5026121,117
25bd7078-f181-3375-8c07-a646fdb8fa99,b7f58f9c-e881-3304-8c18-3c6a20db39fb,Odis959 Baumbach677,M,GENERAL PRACTICE,,Walsall,UnitedKingdom,WS1 2,52.605662,-1.9770427,67
95979660-fe03-35a3-b888-b1fb6ddf29ed,1f44c4ed-93bb-3234-8708-8705ab9cdeae,Calvin845 Hartmann983,M,GENERAL PRACTICE,,Cockermouth,UnitedKingdom,CA13 9,54.6659572,-3.3686285,176
e44553c7-bd63-3cf1-a2e0-0de241c42059,2ddc84e1-76b5-39b9-9153-d471b89929b4,Jeremiah751 Stiedemann542,M,GENERAL PRACTICE,Saint Marks Road 20,Derby,UnitedKingdom,DE1 1,52.9266273,-1.4580059,17
c10ef422-3940-385f-8a10-d8903c554df3,369d2bbf-2596-38e5-bac4-bdd95ac8fd89,Spencer878 Legros616,M,GENERAL PRACTICE,,Birmingham,UnitedKingdom,B37 7,52.4695833,-1.7523447,109
812053fa-6d5d-3d7d-8a45-e0888507217a,59765bbe-4b4b-3950-8481-87cdbefb7e37,Basil991 Altenwerth646,M,GENERAL PRACTICE,,Nantwich,UnitedKingdom,CW5 8,53.0238471,-2.6025062,155
668f2a8f-4cb2-3672-8c90-0baedd1923cd,977f09bc-3adb-3453-8738-86896c6f0673,Amado512 Upton904,M,GENERAL PRACTICE,Westbourne Terrace nan,Whitley Bay,UnitedKingdom,NE25 0,55.0691302,-1.5148235,120
c0e4745b-236f-38a4-92b8-cddc2f997748,c7758f14-3382-39ac-a0ba-67beb56c163a,Devin82 Breitenberg711,M,GENERAL PRACTICE,nan 80-90,Glasgow,UnitedKingdom,G15 7,55.9107509,-4.3716831,102
036b6348-8c34-30ef-9bac-025a67ca6c2c,400d3f75-0a51-3c3d-98a3-433ce22ff7c9,Alanna27 King743,F,GENERAL PRACTICE,Dudley Park Road 28,Birmingham,UnitedKingdom,B27 6,52.4485868,-1.8242047,164
bab62fe8-6913-33cd-9ddd-26d85c5a0425,9136e365-23cf-355c-98fa-57380ebc6771,Halley419 O'Keefe54,F,GENERAL PRACTICE,Sunningdale Drive nan,Stockton-on-Tees,UnitedKingdom,TS16 0,54.5206411,-1.3500801,23
66a5e6b8-6e9f-3a85-9a9a-644292b9ce86,42b696ae-4a48-312c-bf8e-c1dec4045b88,Fonda178 Will178,F,GENERAL PRACTICE,Manzil Way 2,Oxford,UnitedKingdom,OX1 3,51.7472841,-1.2330805,10
ddbcd242-d825-3dfa-afcb-71552c474811,9f6183fd-fc95-3a57-ac16-706deb1d19e5,Kip442 Goldner995,M,GENERAL PRACTICE,,Coventry,UnitedKingdom,CV1 2,52.4318142,-1.4975299,662
f3aea03a-2ee0-3c75-abcf-028c19a2bca2,9024fa3d-c3ca-325d-94f6-eddf59c7039b,Shanna635 Roberts511,F,GENERAL PRACTICE,Wellington Road nan,Dewsbury,UnitedKingdom,WF13 1,53.6896542,-1.6352342,150
7b4291c1-bcb0-382c-97aa-2f8d00eebf04,f9d1f4e1-f938-3aef-82c7-e707e7970478,Sherri495 Mayert710,F,GENERAL PRACTICE,,Bristol,UnitedKingdom,BS39 7,51.2997276,-2.4935129,7
d1088b28-b095-3360-aed5-ba39daf81025,f59535ff-6ccc-3991-9ecb-0c0fccef5533,Barry322 Okuneva707,M,GENERAL PRACTICE,,Bedford,UnitedKingdom,MK42 7,52.1144753,-0.4609881,27
00c1fd79-f7a0-33e6-bebe-5952be1d05e1,197b53fc-bab0-3cfd-8e5f-f19a2c0e9ed0,Broderick767 Barrows492,M,GENERAL PRACTICE,,Swadlincote,UnitedKingdom,DE11 8,52.7722631,-1.5629625,157
15d97376-a381-30d1-8dd8-c0374cc50c73,dd5d8c8c-974a-3547-9617-55fac6bea2bc,Almeta56 Flatley871,F,GENERAL PRACTICE,,Morden,UnitedKingdom,SM4 5,51.3897848,-0.1900752,32
7f508c5f-731c-3ada-aecf-3a353b404a6e,83e12ccf-33e4-30f5-ae2b-2ac7376235cd,Monty345 Marquardt819,M,GENERAL PRACTICE,nan 15a,Cheadle,UnitedKingdom,SK8 5,53.3773416,-2.1896348,121
e4dce0a7-8b1c-3347-92b7-2cd1ad620ba1,3d845cc9-0fe4-34f6-996c-ebd65f9615fb,Stephan15 Dibbert990,M,GENERAL PRACTICE,New Road Side 65,Leeds,UnitedKingdom,LS18 4,53.8318492,-1.6394452,115
470b9260-ab36-3426-8623-94064a80e119,6cfbe8c1-4e85-3b8d-bc1a-4d2a27acf858,Donnie175 Hammes673,M,GENERAL PRACTICE,,London,UnitedKingdom,EC1V 7,51.5246175,-0.1086882,32
0e8c9290-40ec-3541-abd7-d4f5615a414c,7fc05a33-1c03-37f6-8f14-14776e95dee2,Maura912 Ondricka197,F,GENERAL PRACTICE,,Littlehampton,UnitedKingdom,BN17 6,50.8072984,-0.5377807,35
f6180fde-dad9-395f-a3cd-1cba83460ce7,2b51bd4e-75fd-3a36-8c34-a5e6e3f755ec,Evelin941 Mertz280,F,GENERAL PRACTICE,Prior Deram Walk 6,Coventry,UnitedKingdom,CV1 2,52.3948757,-1.5577913,335
aa7b666d-a826-318b-bf61-dbe3c1771168,dea61b94-99fd-3e53-8871-e523ff5b10bc,Saran641 Luettgen772,F,GENERAL PRACTICE,Forty Lane 46,Wembley,UnitedKingdom,HA9 7,51.5655089,-0.2714307,106
aa8c9d3f-7a41-3c49-9f97-8a882f708775,2e8e15d0-d7ed-37c8-81f2-16d5c1ec269c,Christopher407 Russel238,M,GENERAL PRACTICE,Beaumont Road 2a,Plymouth,UnitedKingdom,PL4 8,50.3725137,-4.1284179,111
1e33d45f-c0d2-341e-98b0-b97a2f217198,c76c4e5a-e95a-374a-80f5-63c007d73158,Wanetta360 Fritsch593,F,GENERAL PRACTICE,,Frome,UnitedKingdom,BA11 1,51.2368047,-2.3117449,7
57b7ac9a-eef9-3cdf-a689-568c5650eb16,a1bc8742-95bd-31bc-9ea7-9d9713403542,Judy192 Romaguera67,F,GENERAL PRACTICE,,Barnsley,UnitedKingdom,S73 9,53.5338087,-1.3730299,192
f04a3126-14f8-3c2a-b7c1-f98c0d02b282,050ea2dd-7211-34c5-a2f9-e6eafcdcbab7,Zackary401 Heidenreich818,M,GENERAL PRACTICE,,Bristol,UnitedKingdom,BS1 6,51.4398941,-2.6060917,129
2c68a7e2-9ca0-3878-bde3-7e4e667614cb,ffe714f5-2293-3c27-844c-3e2281d43a8c,Merideth332 Dooley940,F,GENERAL PRACTICE,,Gourock,UnitedKingdom,PA19 1,55.9613246,-4.8164931,6
1e466a80-93fc-3381-8ded-8b3d42aa58d6,d3e19a6d-34bb-30e3-b993-6b63fc92c5c2,Elma843 Hansen121,F,GENERAL PRACTICE,Gower Street 20,London,UnitedKingdom,WC1A 2,51.5203145,-0.1301228,150
9df18eff-ddbc-34df-a0b6-e487a7068a60,acd1033e-bdd8-3b0e-ae43-b4ece65d98d0,Karlene380 Reichert620,F,GENERAL PRACTICE,Western Avenue 1,Falkirk,UnitedKingdom,FK1 5,56.0061185,-3.7856415,18
1dcff22a-1b5f-36bd-a810-ff00360de088,330c871e-b753-3dee-a664-c3b8b379d2b0,Milagros256 Gottlieb798,F,GENERAL PRACTICE,York Road 41,Southport,UnitedKingdom,PR8 1,53.6362371,-3.0138122,59
4de97548-7911-36dc-835b-54cd36686599,b116721a-97c1-3eda-b7f3-a7565fdf1775,Edwin773 Strosin214,M,GENERAL PRACTICE,Stocks Lane 58,Sandy,UnitedKingdom,SG19 3,52.1519787,-0.1905517,6
4b15b8d5-2bb8-3e16-a404-b990ca05d721,e653db0c-1ec9-3695-8b3c-c1fb4a2dae98,Florence828 Kris249,F,GENERAL PRACTICE,Hazeldene Road nan,Northampton,UnitedKingdom,NN1 1,52.2576775,-0.8834233,10
a3bd0d91-4669-3b63-b4df-b78e7074cbdf,3b4a9114-3007-3f69-8173-fba892ed832b,Ulrike696 Harris789,F,GENERAL PRACTICE,Windlass Place nan,London,UnitedKingdom,SE8 3,51.49027,-0.0355512,47
d2e1e6b9-8bfc-3545-92a6-2dc60d4ef73c,21027e15-09e8-3e65-9b6e-2fa08e5757f1,Ariel183 Pacocha935,M,GENERAL PRACTICE,Grove Road nan,Solihull,UnitedKingdom,B91 3,52.4197515,-1.7753915,143
5b4e50ba-526c-3a89-8be9-aaf8c68bbc4d,ffb4a788-8bd6-3c1e-af35-0335d708b7cd,Walter473 Ferry570,M,GENERAL PRACTICE,,Solihull,UnitedKingdom,B90 3,52.4076777,-1.8406614,18
06c611bb-f909-32b8-a08f-73792daf426a,54d16890-18d5-3bd0-a418-98031a18f979,Gerald181 Beier427,M,GENERAL PRACTICE,,Dundee,UnitedKingdom,DD1 3,56.4572919,-2.9918546,8
16dbfc3b-0eb7-33ed-80cb-295259bfd15c,caf21149-d791-3390-b336-d2f00b213f05,Colin861 Mueller846,M,GENERAL PRACTICE,Wisteria Drive nan,Grimsby,UnitedKingdom,DN41 7,53.5779611,-0.1716014,58
318863b9-9d27-326e-b0f4-07925511bb7d,a769e7f8-241b-33c8-8e6f-d277f4833456,Adella39 Ferry570,F,GENERAL PRACTICE,,Coventry,UnitedKingdom,CV4 7,52.3790711,-1.5580306,242
0e11a934-5a6f-39e3-960f-4f0074ed7f8a,6dd6c049-b58e-39c5-b089-706aa2c6632e,Everette494 Hegmann834,M,GENERAL PRACTICE,Rider Haggard Road 94,Norwich,UnitedKingdom,NR1 3,52.6434096,1.3328794,64
26251b69-46ef-36e4-8f77-35a86a437188,afa4f005-8644-3530-8eab-e0f551f2e9e7,Enda486 Vandervort697,F,GENERAL PRACTICE,,Helensburgh,UnitedKingdom,G84 8,56.0045885,-4.7313078,109
34d5c96f-c09f-3c98-90db-78b0746de9b1,5148442d-2364-32d0-867c-ca3b14c2a275,Heath320 Gutmann970,M,GENERAL PRACTICE,,Kendal,UnitedKingdom,LA9 4,54.3125493,-2.7372262,26
eeb01e59-6a0d-3ee4-9020-51fc345262ae,7002930b-7121-3030-a572-171a07836584,Sueann178 Corwin846,F,GENERAL PRACTICE,Rockview Place nan,Helmsdale,UnitedKingdom,KW8 6,58.1167408,-3.6468937,260
2e53f390-51ee-38b0-9e44-e14c0ad2de02,bc499463-a185-32b9-ad44-5b3d2315c3db,Norris589 Schoen8,M,GENERAL PRACTICE,,London,UnitedKingdom,SW2 1,51.4612302,-0.1283144,7
e8477ca6-c6ed-3703-9732-88541257c54c,8737cbf2-eebd-3365-b9e9-31992554655a,Fleta652 Wunsch504,F,GENERAL PRACTICE,High Street nan,Nottingham,UnitedKingdom,NG5 7,53.0040461,-1.128911,78
9f5a587f-352c-3672-a17b-c3af17d671fc,a36813f0-58c4-3fae-8d23-392dbccbd3d7,Lee268 Anderson154,M,GENERAL PRACTICE,Kensington Drive Hilltops Medical Centre,Milton Keynes,UnitedKingdom,MK8 9,52.0356411,-0.7975502,3
1453eec6-ee5b-35fc-95de-3efdd43195b8,57f9e99a-9dc7-39ff-b126-0e642a4117db,Levi940 Raynor401,M,GENERAL PRACTICE,,Horsham,UnitedKingdom,RH12 1,51.0835133,-0.3024716,288
7beb3c33-e72c-3cd2-9856-6d3410d90fdc,81685a56-c50a-3c60-9908-dd5ed362f68b,Wilbur107 Koelpin146,M,GENERAL PRACTICE,,Bristol,UnitedKingdom,BS10 6,51.5124692,-2.598142,36
adda31d4-fc33-3ee4-a0f9-0bcecaacf289,f804d902-0987-3a7c-ac4f-cb503ef4cfd3,Lloyd546 White193,M,GENERAL PRACTICE,,Hope Valley,UnitedKingdom,S32 2,53.3498407,-1.7437812,158
552a1267-739f-3d18-bd2d-769134bdf9ae,4b6b8135-01bf-3a4c-8a2c-639a20543d45,Conrad619 Thompson596,M,GENERAL PRACTICE,Valley Road nan,High Wycombe,UnitedKingdom,HP14 4,51.6599304,-0.7509423,178
05e22c04-cc2c-3534-a5a2-667531dc7f16,70bd4ee0-5d7d-39e7-b99e-aa2f8f31957b,Jacqui951 Gislason620,F,GENERAL PRACTICE,,Matlock,UnitedKingdom,DE4 3,53.1399249,-1.5556088,67
efc29730-7552-3a11-9385-8958df1b6152,676d4238-975c-3174-a6a5-c895a64f645f,Jerri638 Yundt842,F,GENERAL PRACTICE,,Inverurie,UnitedKingdom,AB51 4,57.2856502,-2.3770585,1
19b6d0e9-0efc-3fcb-a153-c4296d23547d,b2cf0c97-011c-3046-a04f-98a3eed7e3e1,Rosetta750 Ferry570,F,GENERAL PRACTICE,,Scunthorpe,UnitedKingdom,DN17 3,53.5437426,-0.7429317,34
dbae3f90-63ab-3055-b514-506e64cd05ce,f05c597e-92ba-3133-b8f7-4888fcda5a23,Deb577 Block661,F,GENERAL PRACTICE,,Kelso,UnitedKingdom,TD5 7,55.6036578,-2.4315116,167
df6d63de-d136-34e3-97ef-3402064a1316,a6dcbd03-e33c-3e22-923c-95c387a5b22b,Merrill415 Tillman293,M,GENERAL PRACTICE,Milngavie Road 85,Glasgow,UnitedKingdom,G61 3,55.9166166,-4.3222745,105
f367aa50-a382-37e9-8831-09032b49138c,1f0ef056-15da-3b16-b7c3-ddf62ae04e48,Daryl568 Gorczany269,M,GENERAL PRACTICE,,Lancing,UnitedKingdom,BN15 8,50.8289881,-0.3237733,24
531f3a35-5829-3a72-b14f-1b79851ef406,f04f1df2-0aab-373b-a36b-31b3ee574357,Jamel269 Wuckert783,M,GENERAL PRACTICE,Burnage Lane 720,Manchester,UnitedKingdom,M20 6,53.4201204,-2.2126844,6
db5bffa4-ee5e-391f-b350-7253feeee3c2,60b80476-c94c-3c41-9aa1-968c4cd5ec9f,Mckinley734 Eichmann909,M,GENERAL PRACTICE,Lambeth Walk 5,London,UnitedKingdom,SE11 6,51.4958669,-0.1121976,7
5234c987-cb1d-3f40-859c-8b4d53ea5723,9c18fb7f-52af-35f9-9f94-27de777fb103,Carmela47 Grimes165,F,GENERAL PRACTICE,,Weymouth,UnitedKingdom,DT4 0,50.6074387,-2.482947,79
402edebe-61c9-3777-8eba-c32978540a56,f01eeaa6-0396-3fc7-9b54-ace7108a35ef,Concetta811 Borer986,F,GENERAL PRACTICE,Lincoln Road 33,Southport,UnitedKingdom,PR8 1,53.6185895,-3.0112888,25
038920c6-4184-3c16-a5da-155266a29c8c,9bc700dd-c86f-3a55-923e-797f235c2fbf,Willena258 Skiles927,F,GENERAL PRACTICE,Linden Avenue 9a,Maidenhead,UnitedKingdom,SL6 4,51.5309152,-0.7375541,7
15c3d68d-6783-3b0e-8935-8cf2ae52710d,c9ab1379-31f9-3c7f-afc6-531350b52110,Percy315 Marquardt819,M,GENERAL PRACTICE,,Bedford,UnitedKingdom,MK40 2,52.1434544,-0.4795442,80
5fdc8b4a-325b-3192-bbd1-9fc63882ece0,abf7a118-d789-3beb-a6af-ef99d0368e17,Stan246 Carter549,M,GENERAL PRACTICE,Mytham Road nan,Bolton,UnitedKingdom,BL3 1,53.5594614,-2.3704573,304
ae8f5e70-b836-3b79-b044-919aeac4bfda,2f54d91c-599c-37aa-bd7c-7458374f4b65,Mariana775 Stamm704,F,GENERAL PRACTICE,,Caerphilly,UnitedKingdom,CF83 3,51.6071974,-3.232178,50
45b339c2-1a1e-3e5c-b967-882664196bdc,70db85a7-ea5e-3901-a0fd-d922320bdfbb,Denny560 Jones311,M,GENERAL PRACTICE,,Newark,UnitedKingdom,NG24 1,53.0744376,-0.8107218,127
5d19a467-439b-3e25-b35a-b76d2acaa91f,359fbf67-3e51-389d-b889-1d9c25efcd97,Kurt412 Bins636,M,GENERAL PRACTICE,Station Road 24,Northampton,UnitedKingdom,NN6 7,52.3013446,-1.0824703,2
2d494584-9cd8-3e1d-aadb-a84d43a41ad4,6efbfe46-b369-30b3-8d42-ed7bc08c9997,Jordon466 Prosacco716,M,GENERAL PRACTICE,,Abingdon,UnitedKingdom,OX14 1,51.6884221,-1.2769501,37
75192e5d-fbb6-3a50-97b6-8fcf1ad63fb8,a12a986b-197a-34b4-910a-c137e5593ed0,Boyce638 Hamill307,M,GENERAL PRACTICE,,Maldon,UnitedKingdom,CM9 5,51.7295207,0.6786854,78
5a80be62-077e-358a-b2ad-1ace6a566675,09e83536-4512-3b7b-a726-36196e553b1a,Jarred626 Zboncak558,M,GENERAL PRACTICE,,Lostwithiel,UnitedKingdom,PL22 0,50.408244,-4.668639,36
276630e6-6a8a-3d2e-81e5-4a1eee2f15f9,e3f918c1-4502-379b-8bf9-ed0808f24390,Delmer311 Windler79,M,GENERAL PRACTICE,,Billingshurst,UnitedKingdom,RH14 0,51.0721351,-0.5144492,144
6bd59146-1e7b-3b2c-8a24-59d2355e1383,fc8cd671-bd85-34cf-824d-22a4480d32a8,Rocco842 Carroll471,M,GENERAL PRACTICE,,Maldon,UnitedKingdom,CM9 5,51.728784,0.6830452,71
9d42bec5-1aed-3a15-8ae6-c69ef93020c8,6ad6cf4f-2219-3b29-85ab-5c0d7ba26781,Janean397 Brakus656,F,GENERAL PRACTICE,Mill Lane nan,Loughborough,UnitedKingdom,LE12 9,52.7836128,-1.3392968,32
29cdfac9-2e86-3c8c-b743-397592045971,e4fc24d1-4190-3acc-a383-e785828505e5,Jed345 Rolfson709,M,GENERAL PRACTICE,,Swansea,UnitedKingdom,SA5 9,51.639252,-3.9540161,15
622780e0-e42b-35e2-94d6-0eba3ce41759,93bd8229-ae67-3268-8f5b-786747f07662,Elyse324 Hettinger594,F,GENERAL PRACTICE,,Coventry,UnitedKingdom,CV1 2,52.4059427,-1.4848193,193
c7bc6ce7-d61e-3d2b-8220-a37a126e0e85,5c912bf5-e5af-3938-ad9b-23928a9b2a98,Keneth579 Huel628,M,GENERAL PRACTICE,,Bradford,UnitedKingdom,BD14 6,53.7798053,-1.8154462,90
6200e9cb-d414-3d17-a944-60a1cc4af531,47790870-f76a-33a6-a165-bfa849131b6d,Tomasa683 Kuhn96,F,GENERAL PRACTICE,,Swansea,UnitedKingdom,SA1 6,51.6260625,-3.9593178,76
6d658b02-9786-3343-a9a4-ae7285a94e4e,7790e673-13c4-311f-8553-72ffdb91bae1,Verda448 Eichmann909,F,GENERAL PRACTICE,Bridgeway Centre 1,Nottingham,UnitedKingdom,NG1 7,52.9434025,-1.1470882,270
a165cae8-5329-3964-a1bd-67b71075f151,6b137522-b9ed-32a2-8cca-df7790ee47f9,Porter490 McCullough561,M,GENERAL PRACTICE,,Glasgow,UnitedKingdom,G77 6,55.7722769,-4.3325442,3
4f5a2c0c-a8ea-3dbc-8185-033608890a4e,fa3a9d8b-cff4-356e-9102-e9d5684f0e3e,Mel236 Kuphal363,M,GENERAL PRACTICE,,Holmfirth,UnitedKingdom,HD9 4,53.5913904,-1.8494636,97
b4c21ae0-2830-35e9-a73a-6992aac8f05c,f43a1419-ccab-366d-8d84-5d27a0444264,Manda751 Skiles927,F,GENERAL PRACTICE,,Gravesend,UnitedKingdom,DA13 0,51.3670784,0.3578334,3
5fef2953-8550-374d-8488-188640b19054,0d362234-5747-3b77-91d8-feb9b910a473,Elliot577 Hodkiewicz467,M,GENERAL PRACTICE,Watford Road 93,St Albans,UnitedKingdom,AL2 3,51.7339591,-0.3554638,7
8158b42a-e769-3fc2-abf7-9c59eefb8b75,74af4773-8d49-39cc-b597-e47d7484804f,Israel728 Funk324,M,GENERAL PRACTICE,,Reading,UnitedKingdom,RG7 3,51.3776717,-1.0687076,17
3683cb68-8159-3970-bd58-ffed854936b0,6cbda5dc-225b-32b4-8df7-afc297832d61,Heath320 Kunde533,M,GENERAL PRACTICE,Moss Street nan,Cannock,UnitedKingdom,WS11 1,52.7031795,-2.0133231,102
a12522c1-9a52-3161-a71e-346e64bebcf8,bf1b761c-7124-31d2-9de3-8cbb2b614a5e,Talitha643 Greenholt190,F,GENERAL PRACTICE,Campbell Street nan,Northampton,UnitedKingdom,NN1 1,52.2425553,-0.897797,19
8ec8859c-06ae-39a1-b643-241f3dbb6b21,2902c61b-a88e-33ed-8e82-e81c34feafb2,Leon728 Jenkins714,M,GENERAL PRACTICE,Viking Road nan,York,UnitedKingdom,YO41 1,53.9909878,-0.9154899,14
17b000b6-6461-363f-853c-e69b3aab2df3,6bb4cde5-aaa6-3fdf-afef-e6732c562dd7,Paul232 Mraz590,M,GENERAL PRACTICE,,Newquay,UnitedKingdom,TR7 2,50.4181078,-5.070291,7
b96d653c-5b93-3b0f-a683-ad4c35eda192,80974646-a938-3e6d-92da-c90ef2d2df6b,Olin642 Bednar518,M,GENERAL PRACTICE,,Dundee,UnitedKingdom,DD1 3,56.4577731,-2.9762174,153
0ac0170f-447d-3e18-92f7-6bbbcae7ff54,9040d4f2-1d49-35e2-8684-30d0ce47192b,Bennie663 Gibson10,M,GENERAL PRACTICE,,Leicester,UnitedKingdom,LE1 4,52.6452195,-1.1793062,106
c0f28d05-31ed-3e3a-a7df-61a1a4a7f161,a5469f45-1bdd-3bc4-9366-6af5e63790f4,Chase54 O'Reilly797,M,GENERAL PRACTICE,High Street nan,Battle,UnitedKingdom,TN33 9,50.8878915,0.4206508,37
e2dbfce2-0958-3af0-a9fd-8275dbc75aa3,63121ef0-b1fe-31bb-8b0e-0e523176cb72,Tanner110 Littel644,M,GENERAL PRACTICE,Norton Welch Close nan,Southampton,UnitedKingdom,SO52 9,50.9742072,-1.4364361,8
28d02fa2-408d-3ddc-89a3-9a6a4c34e5f1,de6a63a5-87d8-389c-9dbf-90625ece4dcd,Elton404 Howell947,M,GENERAL PRACTICE,,Beverley,UnitedKingdom,HU17 8,53.8573084,-0.4397809,4
e2c6d6bf-ae97-3d5b-8ddd-7d947d2f3d27,c27c2bd3-1e17-32e2-8229-ea7380f6629a,Quyen270 Effertz744,F,GENERAL PRACTICE,,Westcliff-on-Sea,UnitedKingdom,SS0 9,51.5449676,0.7021032,26
560382d2-8e4c-3e64-af21-d34cd0c1d08f,ed0ba26b-67fc-3e46-bbba-5ec223836c72,Brian582 Dooley940,F,GENERAL PRACTICE,,Bristol,UnitedKingdom,BS7 0,51.5008877,-2.5702178,163
5a21a4da-90bf-3370-bb38-edd018229843,23b31254-46c8-33a3-b5ac-4e5a90885750,Frederick289 Bogan287,M,GENERAL PRACTICE,,Sheffield,UnitedKingdom,S1 2,53.4132083,-1.469919,206
61c2051f-a1b4-337b-b35e-dab4aa51cf2d,e9816897-eec6-36e0-bcc2-7edbffc3f2c7,Johnie961 McGlynn426,M,GENERAL PRACTICE,,Edgware,UnitedKingdom,HA8 7,51.6043868,-0.2718496,71
1d98a22d-7ff1-3746-91bb-a252ca1d6172,3cc27bf1-7c8f-3ca8-bb77-0b4b48221b68,Jamar151 Swift555,M,GENERAL PRACTICE,,Plymouth,UnitedKingdom,PL5 3,50.4118799,-4.1602914,7
e4140a76-1a08-3fa7-bbf6-6cd61dc663f5,c835be37-ab66-3217-9a86-8594d4eac615,Penelope500 McDermott739,F,GENERAL PRACTICE,,Leeds,UnitedKingdom,LS1 5,53.8267648,-1.5070936,56
680c0da4-0f9b-3c5f-bd23-e23fca39877d,f6d4ebf7-6f71-38d2-b356-6a06b2650ced,Gregg522 Harber290,M,GENERAL PRACTICE,,Coventry,UnitedKingdom,CV1 2,52.3910818,-1.503967,133
fc1a2ace-110f-3afc-b36a-1efbb0c16eca,a502393a-2722-3cd4-bb3a-a1513540543d,Isa815 Kertzmann286,F,GENERAL PRACTICE,,Basingstoke,UnitedKingdom,RG24 7,51.2725949,-1.0449451,230
135b627b-3ba0-33bc-bd40-33257f5d3c8b,7b80a77b-8978-323e-b44d-5b79e9b357c6,Garret233 Davis923,M,GENERAL PRACTICE,Rectory Gardens nan,Peterborough,UnitedKingdom,PE2 8,52.5582614,-0.2346105,30
9eb765e3-908a-36bd-8ff7-c75a56b48934,f6ea436c-3a50-3d35-9312-0b2ce8f5c373,Pat3 Lesch175,M,GENERAL PRACTICE,Hardley Road nan,Norwich,UnitedKingdom,NR14 7,52.5760882,1.3372684,221
c0e2c629-ee71-3678-a1c9-d44c9b3f3d07,2c81246c-9de6-357c-be0a-2b038d2f94a8,Ernest565 Konopelski743,M,GENERAL PRACTICE,South William Street nan,Workington,UnitedKingdom,CA14 2,54.6458095,-3.5498046,47
3450a300-3939-315a-a66e-87c0ea45c5d2,622ad719-57a7-39d7-8eb2-24ed1d57ed2a,Jonna572 Schmeler639,F,GENERAL PRACTICE,,Ferndown,UnitedKingdom,BH22 9,50.8019778,-1.8932333,5
f15625ca-acfd-3711-b442-7786eccbfb09,ef4cff57-0fef-37e3-9429-b789159c8b5c,Valentin929 Cremin516,M,GENERAL PRACTICE,Osborne Road 25,,UnitedKingdom,,50.7852832,-1.092544,379
fb7a3e5d-a5d8-3835-ad18-9933be4e26bd,fb54b543-3621-3f37-a888-07e17b843815,Viviana350 Rolfson709,F,GENERAL PRACTICE,Manor Square nan,Otley,UnitedKingdom,LS21 3,53.9061306,-1.6958337,10
b561d699-2702-3cba-a556-3d04817f7389,9dd9a141-c2d5-303a-8b87-d37ddaf30e1b,Madison727 Schinner682,F,GENERAL PRACTICE,,Waterlooville,UnitedKingdom,PO8 8,50.8950631,-1.0168332,19
be207291-2ad9-3b66-8df2-1436fc8c9a4b,e0002f6d-a4b1-3193-896d-17893b7d2838,Johnette525 Corwin846,F,GENERAL PRACTICE,,Dundee,UnitedKingdom,DD1 3,56.4714108,-2.9554143,54
5f2dbd0f-6e8c-35bf-b8ac-d8429ed70a10,2f7826a9-1f58-3eaf-9c2a-9f87d70e928f,Barrie587 Boehm581,F,GENERAL PRACTICE,Park Lane 2,Derby,UnitedKingdom,DE22 2,52.9556152,-1.4799624,11
9be890ba-cf8f-3272-a2d5-7a8b7745ec5a,0dcd0ecb-d892-3479-825e-6eba072c5a40,Bao544 Keeling57,F,GENERAL PRACTICE,,Leeds,UnitedKingdom,LS1 5,53.7708288,-1.5492719,219
3a7137ea-8678-33bc-9c57-dd812dc2157b,4eb7a4fe-cce7-33ef-a063-b21c7941bda1,Tenisha328 Swaniawski813,F,GENERAL PRACTICE,,London,UnitedKingdom,N7 6,51.5540063,-0.1224396,177
0add75a5-d621-37aa-95c9-786fc25697f9,89626b27-6d2c-3869-8dc3-34eb300fa11d,Luther918 Wilderman619,M,GENERAL PRACTICE,,Derby,UnitedKingdom,DE23 8,52.9050334,-1.475716,194
a54d2229-cdcb-32fc-8fbc-bb04f34719dd,fbf0cac2-bc5c-3019-83c1-6e9da33087fb,Joanna347 Raynor401,F,GENERAL PRACTICE,,Burton upon Trent,UnitedKingdom,DE14 3,52.7998381,-1.6347084,45
5eabfddf-90ca-3688-94b3-de24bbc25c5f,d3f66167-b9c3-392d-86bd-18c9196d8761,Lanny564 Aufderhar910,M,GENERAL PRACTICE,,Currie,UnitedKingdom,EH14 5,55.8956244,-3.3130553,16
